Zn,Cu,Li,Fe,Ni,NH4,SO4,NO3
0.2343,0.6666,0.1166,0.2156,0.0,0.2002,0.1001,2.5652
0.2343,0.6666,0.1166,0.2156,0.0,0.4004,0.2002,2.5652
0.2343,0.6666,0.1166,0.2156,0.0,0.6006,0.3003,2.5652
0.2343,0.6666,0.1166,0.2156,0.2431,0.0,0.2431,2.5652
0.2343,0.6666,0.1166,0.2156,0.2431,0.2002,0.3432,2.5652
0.2343,0.6666,0.1166,0.2156,0.2431,0.4004,0.4433,2.5652
0.2343,0.6666,0.1166,0.2156,0.4862,0.0,0.4862,2.5652
0.2343,0.6666,0.1166,0.2156,0.4862,0.2002,0.5863,2.5652
0.2343,0.6666,0.1166,0.2156,0.7293,0.0,0.7293,2.5652
0.2343,0.6666,0.1166,0.4312,0.0,0.0,0.0,3.212
0.2343,0.6666,0.1166,0.4312,0.0,0.2002,0.1001,3.212
0.2343,0.6666,0.1166,0.4312,0.0,0.4004,0.2002,3.212
0.2343,0.6666,0.1166,0.4312,0.2431,0.0,0.2431,3.212
0.2343,0.6666,0.1166,0.4312,0.2431,0.2002,0.3432,3.212
0.2343,0.6666,0.1166,0.4312,0.4862,0.0,0.4862,3.212
0.2343,0.6666,0.1166,0.6468,0.0,0.0,0.0,3.8588
0.2343,0.6666,0.1166,0.6468,0.0,0.2002,0.1001,3.8588
0.2343,0.6666,0.1166,0.6468,0.2431,0.0,0.2431,3.8588
0.2343,0.6666,0.1166,0.8624,0.0,0.0,0.0,4.5056
0.2343,0.6666,0.2332,0.0,0.0,0.0,0.0,2.035
0.2343,0.6666,0.2332,0.0,0.0,0.2002,0.1001,2.035
0.2343,0.6666,0.2332,0.0,0.0,0.4004,0.2002,2.035
0.2343,0.6666,0.2332,0.0,0.0,0.6006,0.3003,2.035
0.2343,0.6666,0.2332,0.0,0.2431,0.0,0.2431,2.035
0.2343,0.6666,0.2332,0.0,0.2431,0.2002,0.3432,2.035
0.2343,0.6666,0.2332,0.0,0.2431,0.4004,0.4433,2.035
0.2343,0.6666,0.2332,0.0,0.4862,0.0,0.4862,2.035
0.2343,0.6666,0.2332,0.0,0.4862,0.2002,0.5863,2.035
0.2343,0.6666,0.2332,0.0,0.7293,0.0,0.7293,2.035
0.2343,0.6666,0.2332,0.2156,0.0,0.0,0.0,2.6818
0.2343,0.6666,0.2332,0.2156,0.0,0.2002,0.1001,2.6818
0.2343,0.6666,0.2332,0.2156,0.0,0.4004,0.2002,2.6818
0.2343,0.6666,0.2332,0.2156,0.2431,0.0,0.2431,2.6818
0.2343,0.6666,0.2332,0.2156,0.2431,0.2002,0.3432,2.6818
0.2343,0.6666,0.2332,0.2156,0.4862,0.0,0.4862,2.6818
0.2343,0.6666,0.2332,0.4312,0.0,0.0,0.0,3.3286
0.2343,0.6666,0.2332,0.4312,0.0,0.2002,0.1001,3.3286
0.2343,0.6666,0.2332,0.4312,0.2431,0.0,0.2431,3.3286
0.2343,0.6666,0.2332,0.6468,0.0,0.0,0.0,3.9754
0.2343,0.6666,0.3498,0.0,0.0,0.0,0.0,2.1516
0.2343,0.6666,0.3498,0.0,0.0,0.2002,0.1001,2.1516
0.2343,0.6666,0.3498,0.0,0.0,0.4004,0.2002,2.1516
0.2343,0.6666,0.3498,0.0,0.2431,0.0,0.2431,2.1516
0.2343,0.6666,0.3498,0.0,0.2431,0.2002,0.3432,2.1516
0.2343,0.6666,0.3498,0.0,0.4862,0.0,0.4862,2.1516
0.2343,0.6666,0.3498,0.2156,0.0,0.0,0.0,2.7984
0.2343,0.6666,0.3498,0.2156,0.0,0.2002,0.1001,2.7984
0.2343,0.6666,0.3498,0.2156,0.2431,0.0,0.2431,2.7984
0.2343,0.6666,0.3498,0.4312,0.0,0.0,0.0,3.4452
0.2343,0.6666,0.4664,0.0,0.0,0.0,0.0,2.2682
0.2343,0.6666,0.4664,0.0,0.0,0.2002,0.1001,2.2682
0.2343,0.6666,0.4664,0.0,0.2431,0.0,0.2431,2.2682
0.2343,0.6666,0.4664,0.2156,0.0,0.0,0.0,2.915
0.2343,0.8888,0.0,0.0,0.0,0.0,0.0,2.2462
0.2343,0.8888,0.0,0.0,0.0,0.2002,0.1001,2.2462
0.2343,0.8888,0.0,0.0,0.0,0.4004,0.2002,2.2462
0.2343,0.8888,0.0,0.0,0.0,0.6006,0.3003,2.2462
0.2343,0.8888,0.0,0.0,0.0,0.8008,0.4004,2.2462
0.2343,0.8888,0.0,0.0,0.2431,0.0,0.2431,2.2462
0.2343,0.8888,0.0,0.0,0.2431,0.2002,0.3432,2.2462
0.2343,0.8888,0.0,0.0,0.2431,0.4004,0.4433,2.2462
0.2343,0.8888,0.0,0.0,0.2431,0.6006,0.5434,2.2462
0.2343,0.8888,0.0,0.0,0.4862,0.0,0.4862,2.2462
0.2343,0.8888,0.0,0.0,0.4862,0.2002,0.5863,2.2462
0.2343,0.8888,0.0,0.0,0.4862,0.4004,0.6864,2.2462
0.2343,0.8888,0.0,0.0,0.7293,0.0,0.7293,2.2462
0.2343,0.8888,0.0,0.0,0.7293,0.2002,0.8294,2.2462
0.2343,0.8888,0.0,0.0,0.9724,0.0,0.9724,2.2462
0.2343,0.8888,0.0,0.2156,0.0,0.0,0.0,2.893
0.2343,0.8888,0.0,0.2156,0.0,0.2002,0.1001,2.893
0.2343,0.8888,0.0,0.2156,0.0,0.4004,0.2002,2.893
0.2343,0.8888,0.0,0.2156,0.0,0.6006,0.3003,2.893
0.2343,0.8888,0.0,0.2156,0.2431,0.0,0.2431,2.893
0.2343,0.8888,0.0,0.2156,0.2431,0.2002,0.3432,2.893
0.2343,0.8888,0.0,0.2156,0.2431,0.4004,0.4433,2.893
0.2343,0.8888,0.0,0.2156,0.4862,0.0,0.4862,2.893
0.2343,0.8888,0.0,0.2156,0.4862,0.2002,0.5863,2.893
0.2343,0.8888,0.0,0.2156,0.7293,0.0,0.7293,2.893
0.2343,0.8888,0.0,0.4312,0.0,0.0,0.0,3.5398
0.2343,0.8888,0.0,0.4312,0.0,0.2002,0.1001,3.5398
0.2343,0.8888,0.0,0.4312,0.0,0.4004,0.2002,3.5398
0.2343,0.8888,0.0,0.4312,0.2431,0.0,0.2431,3.5398
0.2343,0.8888,0.0,0.4312,0.2431,0.2002,0.3432,3.5398
0.2343,0.8888,0.0,0.4312,0.4862,0.0,0.4862,3.5398
0.2343,0.8888,0.0,0.6468,0.0,0.0,0.0,4.1866
0.2343,0.8888,0.0,0.6468,0.0,0.2002,0.1001,4.1866
0.2343,0.8888,0.0,0.6468,0.2431,0.0,0.2431,4.1866
0.2343,0.8888,0.0,0.8624,0.0,0.0,0.0,4.8334
0.2343,0.8888,0.1166,0.0,0.0,0.0,0.0,2.3628
0.2343,0.8888,0.1166,0.0,0.0,0.2002,0.1001,2.3628
0.2343,0.8888,0.1166,0.0,0.0,0.4004,0.2002,2.3628
0.2343,0.8888,0.1166,0.0,0.0,0.6006,0.3003,2.3628
0.2343,0.8888,0.1166,0.0,0.2431,0.0,0.2431,2.3628
0.2343,0.8888,0.1166,0.0,0.2431,0.2002,0.3432,2.3628
0.2343,0.8888,0.1166,0.0,0.2431,0.4004,0.4433,2.3628
0.2343,0.8888,0.1166,0.0,0.4862,0.0,0.4862,2.3628
0.2343,0.8888,0.1166,0.0,0.4862,0.2002,0.5863,2.3628
0.2343,0.8888,0.1166,0.0,0.7293,0.0,0.7293,2.3628
0.2343,0.8888,0.1166,0.2156,0.0,0.0,0.0,3.0096
0.2343,0.8888,0.1166,0.2156,0.0,0.2002,0.1001,3.0096
0.2343,0.8888,0.1166,0.2156,0.0,0.4004,0.2002,3.0096
0.2343,0.8888,0.1166,0.2156,0.2431,0.0,0.2431,3.0096
0.2343,0.8888,0.1166,0.2156,0.2431,0.2002,0.3432,3.0096
0.2343,0.8888,0.1166,0.2156,0.4862,0.0,0.4862,3.0096
0.2343,0.8888,0.1166,0.4312,0.0,0.0,0.0,3.6564
0.2343,0.8888,0.1166,0.4312,0.0,0.2002,0.1001,3.6564
0.2343,0.8888,0.1166,0.4312,0.2431,0.0,0.2431,3.6564
0.2343,0.8888,0.1166,0.6468,0.0,0.0,0.0,4.3032
0.2343,0.8888,0.2332,0.0,0.0,0.0,0.0,2.4794
0.2343,0.8888,0.2332,0.0,0.0,0.2002,0.1001,2.4794
0.2343,0.8888,0.2332,0.0,0.0,0.4004,0.2002,2.4794
0.2343,0.8888,0.2332,0.0,0.2431,0.0,0.2431,2.4794
0.2343,0.8888,0.2332,0.0,0.2431,0.2002,0.3432,2.4794
0.2343,0.8888,0.2332,0.0,0.4862,0.0,0.4862,2.4794
0.2343,0.8888,0.2332,0.2156,0.0,0.0,0.0,3.1262
0.2343,0.8888,0.2332,0.2156,0.0,0.2002,0.1001,3.1262
0.2343,0.8888,0.2332,0.2156,0.2431,0.0,0.2431,3.1262
0.2343,0.8888,0.2332,0.4312,0.0,0.0,0.0,3.773
0.2343,0.8888,0.3498,0.0,0.0,0.0,0.0,2.596
0.2343,0.8888,0.3498,0.0,0.0,0.2002,0.1001,2.596
0.2343,0.8888,0.3498,0.0,0.2431,0.0,0.2431,2.596
0.2343,0.8888,0.3498,0.2156,0.0,0.0,0.0,3.2428
0.2343,0.8888,0.4664,0.0,0.0,0.0,0.0,2.7126
0.5445,0.0,0.0,0.0,0.0,0.0,0.3102,0.4686
0.4686,0.0,0.0,0.0,0.0,0.2002,0.1001,0.9372
0.4686,0.0,0.0,0.0,0.0,0.4004,0.2002,0.9372
0.4686,0.0,0.0,0.0,0.0,0.6006,0.3003,0.9372
0.4686,0.0,0.0,0.0,0.0,0.8008,0.4004,0.9372
0.4686,0.0,0.0,0.0,0.2431,0.0,0.2431,0.9372
0.4686,0.0,0.0,0.0,0.2431,0.2002,0.3432,0.9372
0.4686,0.0,0.0,0.0,0.2431,0.4004,0.4433,0.9372
0.4686,0.0,0.0,0.0,0.2431,0.6006,0.5434,0.9372
0.4686,0.0,0.0,0.0,0.2431,0.8008,0.6435,0.9372
0.4686,0.0,0.0,0.0,0.4862,0.0,0.4862,0.9372
0.4686,0.0,0.0,0.0,0.4862,0.2002,0.5863,0.9372
0.4686,0.0,0.0,0.0,0.4862,0.4004,0.6864,0.9372
0.4686,0.0,0.0,0.0,0.4862,0.6006,0.7865,0.9372
0.4686,0.0,0.0,0.0,0.4862,0.8008,0.8866,0.9372
0.4686,0.0,0.0,0.0,0.7293,0.0,0.7293,0.9372
0.4686,0.0,0.0,0.0,0.7293,0.2002,0.8294,0.9372
0.4686,0.0,0.0,0.0,0.7293,0.4004,0.9295,0.9372
0.4686,0.0,0.0,0.0,0.7293,0.6006,1.0296,0.9372
0.4686,0.0,0.0,0.0,0.7293,0.8008,1.1297,0.9372
0.4686,0.0,0.0,0.0,0.9724,0.0,0.9724,0.9372
0.4686,0.0,0.0,0.0,0.9724,0.2002,1.0725,0.9372
0.4686,0.0,0.0,0.0,0.9724,0.4004,1.1726,0.9372
0.4686,0.0,0.0,0.0,0.9724,0.6006,1.2727,0.9372
0.6204,0.0,0.0,0.2156,0.0,0.0,0.6204,0.6468
0.4686,0.0,0.0,0.2156,0.0,0.2002,0.1001,1.584
0.4686,0.0,0.0,0.2156,0.0,0.4004,0.2002,1.584
0.4686,0.0,0.0,0.2156,0.0,0.6006,0.3003,1.584
0.4686,0.0,0.0,0.2156,0.0,0.8008,0.4004,1.584
0.4686,0.0,0.0,0.2156,0.2431,0.0,0.2431,1.584
0.4686,0.0,0.0,0.2156,0.2431,0.2002,0.3432,1.584
0.4686,0.0,0.0,0.2156,0.2431,0.4004,0.4433,1.584
0.4686,0.0,0.0,0.2156,0.2431,0.6006,0.5434,1.584
0.4686,0.0,0.0,0.2156,0.2431,0.8008,0.6435,1.584
0.4686,0.0,0.0,0.2156,0.4862,0.0,0.4862,1.584
0.4686,0.0,0.0,0.2156,0.4862,0.2002,0.5863,1.584
0.4686,0.0,0.0,0.2156,0.4862,0.4004,0.6864,1.584
0.4686,0.0,0.0,0.2156,0.4862,0.6006,0.7865,1.584
0.4686,0.0,0.0,0.2156,0.4862,0.8008,0.8866,1.584
0.4686,0.0,0.0,0.2156,0.7293,0.0,0.7293,1.584
0.4686,0.0,0.0,0.2156,0.7293,0.2002,0.8294,1.584
0.4686,0.0,0.0,0.2156,0.7293,0.4004,0.9295,1.584
0.4686,0.0,0.0,0.2156,0.7293,0.6006,1.0296,1.584
0.4686,0.0,0.0,0.2156,0.9724,0.0,0.9724,1.584
0.4686,0.0,0.0,0.2156,0.9724,0.2002,1.0725,1.584
0.4686,0.0,0.0,0.2156,0.9724,0.4004,1.1726,1.584
0.6204,0.0,0.0,0.4312,0.0,0.0,0.6204,1.2936
0.4686,0.0,0.0,0.4312,0.0,0.2002,0.1001,2.2308
0.4686,0.0,0.0,0.4312,0.0,0.4004,0.2002,2.2308
0.4686,0.0,0.0,0.4312,0.0,0.6006,0.3003,2.2308
0.4686,0.0,0.0,0.4312,0.0,0.8008,0.4004,2.2308
0.4686,0.0,0.0,0.4312,0.2431,0.0,0.2431,2.2308
0.4686,0.0,0.0,0.4312,0.2431,0.2002,0.3432,2.2308
0.4686,0.0,0.0,0.4312,0.2431,0.4004,0.4433,2.2308
0.4686,0.0,0.0,0.4312,0.2431,0.6006,0.5434,2.2308
0.4686,0.0,0.0,0.4312,0.2431,0.8008,0.6435,2.2308
0.4686,0.0,0.0,0.4312,0.4862,0.0,0.4862,2.2308
0.4686,0.0,0.0,0.4312,0.4862,0.2002,0.5863,2.2308
0.4686,0.0,0.0,0.4312,0.4862,0.4004,0.6864,2.2308
0.4686,0.0,0.0,0.4312,0.4862,0.6006,0.7865,2.2308
0.4686,0.0,0.0,0.4312,0.7293,0.0,0.7293,2.2308
0.4686,0.0,0.0,0.4312,0.7293,0.2002,0.8294,2.2308
0.4686,0.0,0.0,0.4312,0.7293,0.4004,0.9295,2.2308
0.4686,0.0,0.0,0.4312,0.9724,0.0,0.9724,2.2308
0.4686,0.0,0.0,0.4312,0.9724,0.2002,1.0725,2.2308
0.4686,0.0,0.0,0.6468,0.0,0.0,0.0,2.8776
0.4686,0.0,0.0,0.6468,0.0,0.2002,0.1001,2.8776
0.4686,0.0,0.0,0.6468,0.0,0.4004,0.2002,2.8776
0.4686,0.0,0.0,0.6468,0.0,0.6006,0.3003,2.8776
0.4686,0.0,0.0,0.6468,0.0,0.8008,0.4004,2.8776
0.4686,0.0,0.0,0.6468,0.2431,0.0,0.2431,2.8776
0.4686,0.0,0.0,0.6468,0.2431,0.2002,0.3432,2.8776
0.4686,0.0,0.0,0.6468,0.2431,0.4004,0.4433,2.8776
0.4686,0.0,0.0,0.6468,0.2431,0.6006,0.5434,2.8776
0.4686,0.0,0.0,0.6468,0.4862,0.0,0.4862,2.8776
0.4686,0.0,0.0,0.6468,0.4862,0.2002,0.5863,2.8776
0.4686,0.0,0.0,0.6468,0.4862,0.4004,0.6864,2.8776
0.4686,0.0,0.0,0.6468,0.7293,0.0,0.7293,2.8776
0.4686,0.0,0.0,0.6468,0.7293,0.2002,0.8294,2.8776
0.4686,0.0,0.0,0.6468,0.9724,0.0,0.9724,2.8776
0.4686,0.0,0.0,0.8624,0.0,0.0,0.0,3.5244
0.4686,0.0,0.0,0.8624,0.0,0.2002,0.1001,3.5244
0.4686,0.0,0.0,0.8624,0.0,0.4004,0.2002,3.5244
0.4686,0.0,0.0,0.8624,0.0,0.6006,0.3003,3.5244
0.4686,0.0,0.0,0.8624,0.2431,0.0,0.2431,3.5244
0.4686,0.0,0.0,0.8624,0.2431,0.2002,0.3432,3.5244
0.4686,0.0,0.0,0.8624,0.2431,0.4004,0.4433,3.5244
0.4686,0.0,0.0,0.8624,0.4862,0.0,0.4862,3.5244
0.4686,0.0,0.0,0.8624,0.4862,0.2002,0.5863,3.5244
0.4686,0.0,0.0,0.8624,0.7293,0.0,0.7293,3.5244
0.6204,0.0,0.1166,0.0,0.0,0.0,0.6204,0.1166
0.4686,0.0,0.1166,0.0,0.0,0.2002,0.1001,1.0538
0.4686,0.0,0.1166,0.0,0.0,0.4004,0.2002,1.0538
0.4686,0.0,0.1166,0.0,0.0,0.6006,0.3003,1.0538
0.4686,0.0,0.1166,0.0,0.0,0.8008,0.4004,1.0538
0.4686,0.0,0.1166,0.0,0.2431,0.0,0.2431,1.0538
0.4686,0.0,0.1166,0.0,0.2431,0.2002,0.3432,1.0538
0.4686,0.0,0.1166,0.0,0.2431,0.4004,0.4433,1.0538
0.4686,0.0,0.1166,0.0,0.2431,0.6006,0.5434,1.0538
0.4686,0.0,0.1166,0.0,0.2431,0.8008,0.6435,1.0538
0.4686,0.0,0.1166,0.0,0.4862,0.0,0.4862,1.0538
0.4686,0.0,0.1166,0.0,0.4862,0.2002,0.5863,1.0538
0.4686,0.0,0.1166,0.0,0.4862,0.4004,0.6864,1.0538
0.4686,0.0,0.1166,0.0,0.4862,0.6006,0.7865,1.0538
0.4686,0.0,0.1166,0.0,0.4862,0.8008,0.8866,1.0538
0.4686,0.0,0.1166,0.0,0.7293,0.0,0.7293,1.0538
0.4686,0.0,0.1166,0.0,0.7293,0.2002,0.8294,1.0538
0.4686,0.0,0.1166,0.0,0.7293,0.4004,0.9295,1.0538
0.4686,0.0,0.1166,0.0,0.7293,0.6006,1.0296,1.0538
0.4686,0.0,0.1166,0.0,0.9724,0.0,0.9724,1.0538
0.4686,0.0,0.1166,0.0,0.9724,0.2002,1.0725,1.0538
0.4686,0.0,0.1166,0.0,0.9724,0.4004,1.1726,1.0538
0.4686,0.0,0.1166,0.2156,0.0,0.0,0.0,1.7006
0.4686,0.0,0.1166,0.2156,0.0,0.2002,0.1001,1.7006
0.4686,0.0,0.1166,0.2156,0.0,0.4004,0.2002,1.7006
0.4686,0.0,0.1166,0.2156,0.0,0.6006,0.3003,1.7006
0.4686,0.0,0.1166,0.2156,0.0,0.8008,0.4004,1.7006
0.4686,0.0,0.1166,0.2156,0.2431,0.0,0.2431,1.7006
0.4686,0.0,0.1166,0.2156,0.2431,0.2002,0.3432,1.7006
0.4686,0.0,0.1166,0.2156,0.2431,0.4004,0.4433,1.7006
0.4686,0.0,0.1166,0.2156,0.2431,0.6006,0.5434,1.7006
0.4686,0.0,0.1166,0.2156,0.2431,0.8008,0.6435,1.7006
0.4686,0.0,0.1166,0.2156,0.4862,0.0,0.4862,1.7006
0.4686,0.0,0.1166,0.2156,0.4862,0.2002,0.5863,1.7006
0.4686,0.0,0.1166,0.2156,0.4862,0.4004,0.6864,1.7006
0.4686,0.0,0.1166,0.2156,0.4862,0.6006,0.7865,1.7006
0.4686,0.0,0.1166,0.2156,0.7293,0.0,0.7293,1.7006
0.4686,0.0,0.1166,0.2156,0.7293,0.2002,0.8294,1.7006
0.4686,0.0,0.1166,0.2156,0.7293,0.4004,0.9295,1.7006
0.4686,0.0,0.1166,0.2156,0.9724,0.0,0.9724,1.7006
0.4686,0.0,0.1166,0.2156,0.9724,0.2002,1.0725,1.7006
0.4686,0.0,0.1166,0.4312,0.0,0.0,0.0,2.3474
0.4686,0.0,0.1166,0.4312,0.0,0.2002,0.1001,2.3474
0.4686,0.0,0.1166,0.4312,0.0,0.4004,0.2002,2.3474
0.4686,0.0,0.1166,0.4312,0.0,0.6006,0.3003,2.3474
0.4686,0.0,0.1166,0.4312,0.0,0.8008,0.4004,2.3474
0.4686,0.0,0.1166,0.4312,0.2431,0.0,0.2431,2.3474
0.4686,0.0,0.1166,0.4312,0.2431,0.2002,0.3432,2.3474
0.4686,0.0,0.1166,0.4312,0.2431,0.4004,0.4433,2.3474
0.4686,0.0,0.1166,0.4312,0.2431,0.6006,0.5434,2.3474
0.4686,0.0,0.1166,0.4312,0.4862,0.0,0.4862,2.3474
0.4686,0.0,0.1166,0.4312,0.4862,0.2002,0.5863,2.3474
0.4686,0.0,0.1166,0.4312,0.4862,0.4004,0.6864,2.3474
0.4686,0.0,0.1166,0.4312,0.7293,0.0,0.7293,2.3474
0.4686,0.0,0.1166,0.4312,0.7293,0.2002,0.8294,2.3474
0.4686,0.0,0.1166,0.4312,0.9724,0.0,0.9724,2.3474
0.4686,0.0,0.1166,0.6468,0.0,0.0,0.0,2.9942
0.4686,0.0,0.1166,0.6468,0.0,0.2002,0.1001,2.9942
0.4686,0.0,0.1166,0.6468,0.0,0.4004,0.2002,2.9942
0.4686,0.0,0.1166,0.6468,0.0,0.6006,0.3003,2.9942
0.4686,0.0,0.1166,0.6468,0.2431,0.0,0.2431,2.9942
0.4686,0.0,0.1166,0.6468,0.2431,0.2002,0.3432,2.9942
0.4686,0.0,0.1166,0.6468,0.2431,0.4004,0.4433,2.9942
0.4686,0.0,0.1166,0.6468,0.4862,0.0,0.4862,2.9942
0.4686,0.0,0.1166,0.6468,0.4862,0.2002,0.5863,2.9942
0.4686,0.0,0.1166,0.6468,0.7293,0.0,0.7293,2.9942
0.4686,0.0,0.1166,0.8624,0.0,0.0,0.0,3.641
0.4686,0.0,0.1166,0.8624,0.0,0.2002,0.1001,3.641
0.4686,0.0,0.1166,0.8624,0.0,0.4004,0.2002,3.641
0.4686,0.0,0.1166,0.8624,0.2431,0.0,0.2431,3.641
0.4686,0.0,0.1166,0.8624,0.2431,0.2002,0.3432,3.641
0.4686,0.0,0.1166,0.8624,0.4862,0.0,0.4862,3.641
0.6204,0.0,0.2332,0.0,0.0,0.0,0.6204,0.2332
0.4686,0.0,0.2332,0.0,0.0,0.2002,0.1001,1.1704
0.4686,0.0,0.2332,0.0,0.0,0.4004,0.2002,1.1704
0.4686,0.0,0.2332,0.0,0.0,0.6006,0.3003,1.1704
0.4686,0.0,0.2332,0.0,0.0,0.8008,0.4004,1.1704
0.4686,0.0,0.2332,0.0,0.2431,0.0,0.2431,1.1704
0.4686,0.0,0.2332,0.0,0.2431,0.2002,0.3432,1.1704
0.4686,0.0,0.2332,0.0,0.2431,0.4004,0.4433,1.1704
0.4686,0.0,0.2332,0.0,0.2431,0.6006,0.5434,1.1704
0.4686,0.0,0.2332,0.0,0.2431,0.8008,0.6435,1.1704
0.4686,0.0,0.2332,0.0,0.4862,0.0,0.4862,1.1704
0.4686,0.0,0.2332,0.0,0.4862,0.2002,0.5863,1.1704
0.4686,0.0,0.2332,0.0,0.4862,0.4004,0.6864,1.1704
0.4686,0.0,0.2332,0.0,0.4862,0.6006,0.7865,1.1704
0.4686,0.0,0.2332,0.0,0.7293,0.0,0.7293,1.1704
0.4686,0.0,0.2332,0.0,0.7293,0.2002,0.8294,1.1704
0.4686,0.0,0.2332,0.0,0.7293,0.4004,0.9295,1.1704
0.4686,0.0,0.2332,0.0,0.9724,0.0,0.9724,1.1704
0.4686,0.0,0.2332,0.0,0.9724,0.2002,1.0725,1.1704
0.4686,0.0,0.2332,0.2156,0.0,0.0,0.0,1.8172
0.4686,0.0,0.2332,0.2156,0.0,0.2002,0.1001,1.8172
0.4686,0.0,0.2332,0.2156,0.0,0.4004,0.2002,1.8172
0.4686,0.0,0.2332,0.2156,0.0,0.6006,0.3003,1.8172
0.4686,0.0,0.2332,0.2156,0.0,0.8008,0.4004,1.8172
0.4686,0.0,0.2332,0.2156,0.2431,0.0,0.2431,1.8172
0.4686,0.0,0.2332,0.2156,0.2431,0.2002,0.3432,1.8172
0.4686,0.0,0.2332,0.2156,0.2431,0.4004,0.4433,1.8172
0.4686,0.0,0.2332,0.2156,0.2431,0.6006,0.5434,1.8172
0.4686,0.0,0.2332,0.2156,0.4862,0.0,0.4862,1.8172
0.4686,0.0,0.2332,0.2156,0.4862,0.2002,0.5863,1.8172
0.4686,0.0,0.2332,0.2156,0.4862,0.4004,0.6864,1.8172
0.4686,0.0,0.2332,0.2156,0.7293,0.0,0.7293,1.8172
0.4686,0.0,0.2332,0.2156,0.7293,0.2002,0.8294,1.8172
0.4686,0.0,0.2332,0.2156,0.9724,0.0,0.9724,1.8172
0.4686,0.0,0.2332,0.4312,0.0,0.0,0.0,2.464
0.4686,0.0,0.2332,0.4312,0.0,0.2002,0.1001,2.464
0.4686,0.0,0.2332,0.4312,0.0,0.4004,0.2002,2.464
0.4686,0.0,0.2332,0.4312,0.0,0.6006,0.3003,2.464
0.4686,0.0,0.2332,0.4312,0.2431,0.0,0.2431,2.464
0.4686,0.0,0.2332,0.4312,0.2431,0.2002,0.3432,2.464
0.4686,0.0,0.2332,0.4312,0.2431,0.4004,0.4433,2.464
0.4686,0.0,0.2332,0.4312,0.4862,0.0,0.4862,2.464
0.4686,0.0,0.2332,0.4312,0.4862,0.2002,0.5863,2.464
0.4686,0.0,0.2332,0.4312,0.7293,0.0,0.7293,2.464
0.4686,0.0,0.2332,0.6468,0.0,0.0,0.0,3.1108
0.4686,0.0,0.2332,0.6468,0.0,0.2002,0.1001,3.1108
0.4686,0.0,0.2332,0.6468,0.0,0.4004,0.2002,3.1108
0.4686,0.0,0.2332,0.6468,0.2431,0.0,0.2431,3.1108
0.4686,0.0,0.2332,0.6468,0.2431,0.2002,0.3432,3.1108
0.4686,0.0,0.2332,0.6468,0.4862,0.0,0.4862,3.1108
0.4686,0.0,0.2332,0.8624,0.0,0.0,0.0,3.7576
0.4686,0.0,0.2332,0.8624,0.0,0.2002,0.1001,3.7576
0.4686,0.0,0.2332,0.8624,0.2431,0.0,0.2431,3.7576
0.4686,0.0,0.3498,0.0,0.0,0.0,0.0,1.287
0.4686,0.0,0.3498,0.0,0.0,0.2002,0.1001,1.287
0.4686,0.0,0.3498,0.0,0.0,0.4004,0.2002,1.287
0.4686,0.0,0.3498,0.0,0.0,0.6006,0.3003,1.287
0.4686,0.0,0.3498,0.0,0.0,0.8008,0.4004,1.287
0.4686,0.0,0.3498,0.0,0.2431,0.0,0.2431,1.287
0.4686,0.0,0.3498,0.0,0.2431,0.2002,0.3432,1.287
0.4686,0.0,0.3498,0.0,0.2431,0.4004,0.4433,1.287
0.4686,0.0,0.3498,0.0,0.2431,0.6006,0.5434,1.287
0.4686,0.0,0.3498,0.0,0.4862,0.0,0.4862,1.287
0.4686,0.0,0.3498,0.0,0.4862,0.2002,0.5863,1.287
0.4686,0.0,0.3498,0.0,0.4862,0.4004,0.6864,1.287
0.4686,0.0,0.3498,0.0,0.7293,0.0,0.7293,1.287
0.4686,0.0,0.3498,0.0,0.7293,0.2002,0.8294,1.287
0.4686,0.0,0.3498,0.0,0.9724,0.0,0.9724,1.287
0.4686,0.0,0.3498,0.2156,0.0,0.0,0.0,1.9338
0.4686,0.0,0.3498,0.2156,0.0,0.2002,0.1001,1.9338
0.4686,0.0,0.3498,0.2156,0.0,0.4004,0.2002,1.9338
0.4686,0.0,0.3498,0.2156,0.0,0.6006,0.3003,1.9338
0.4686,0.0,0.3498,0.2156,0.2431,0.0,0.2431,1.9338
0.4686,0.0,0.3498,0.2156,0.2431,0.2002,0.3432,1.9338
0.4686,0.0,0.3498,0.2156,0.2431,0.4004,0.4433,1.9338
0.4686,0.0,0.3498,0.2156,0.4862,0.0,0.4862,1.9338
0.4686,0.0,0.3498,0.2156,0.4862,0.2002,0.5863,1.9338
0.4686,0.0,0.3498,0.2156,0.7293,0.0,0.7293,1.9338
0.4686,0.0,0.3498,0.4312,0.0,0.0,0.0,2.5806
0.4686,0.0,0.3498,0.4312,0.0,0.2002,0.1001,2.5806
0.4686,0.0,0.3498,0.4312,0.0,0.4004,0.2002,2.5806
0.4686,0.0,0.3498,0.4312,0.2431,0.0,0.2431,2.5806
0.4686,0.0,0.3498,0.4312,0.2431,0.2002,0.3432,2.5806
0.4686,0.0,0.3498,0.4312,0.4862,0.0,0.4862,2.5806
0.4686,0.0,0.3498,0.6468,0.0,0.0,0.0,3.2274
0.4686,0.0,0.3498,0.6468,0.0,0.2002,0.1001,3.2274
0.4686,0.0,0.3498,0.6468,0.2431,0.0,0.2431,3.2274
